Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2023-02-22 19:52:21,"Lower Body (At Home)",46min,"Romanian Deadlift (Dumbbell)",2,40.0,12.0,0,0.0,,,
2023-02-23 20:24:56,"Chest/Back (Wed)",1h 2min,"Iso-Lateral Incline Press",1,65.0,7.0,0,0.0,"","",
2023-02-23 20:24:56,"Chest/Back (Wed)",1h 2min,"Iso-Lateral Incline Press",2,65.0,5.0,0,0.0,,,
2023-02-23 20:24:56,"Chest/Back (Wed)",1h 2min,"Iso-Lateral Incline Press",F,50.0,8.0,0,0.0,,,
2023-02-23 20:24:56,"Chest/Back (Wed)",1h 2min,"Chest Press (Machine)",1,95.0,7.0,0,0.0,"",,
2023-02-23 20:24:56,"Chest/Back (Wed)",1h 2min,"Chest Press (Machine)",2,95.0,7.0,0,0.0,,,
2023-02-23 20:24:56,"Chest/Back (Wed)",1h 2min,"Chest Press (Machine)",F,80.0,8.0,0,0.0,,,
2023-02-23 20:24:56,"Chest/Back (Wed)",1h 2min,"Seated Cable Lat Row",1,122.5,7.0,0,0.0,"",,
2023-02-23 20:24:56,"Chest/Back (Wed)",1h 2min,"Seated Cable Lat Row",2,122.5,6.0,0,0.0,,,
2023-02-23 20:24:56,"Chest/Back (Wed)",1h 2min,"Seated Cable Lat Row",F,105.0,10.0,0,0.0,,,
2023-02-23 20:24:56,"Chest/Back (Wed)",1h 2min,"Kneeling Cable Lat Row",1,49.0,8.0,0,0.0,"",,
2023-02-23 20:24:56,"Chest/Back (Wed)",1h 2min,"Kneeling Cable Lat Row",2,49.0,8.0,0,0.0,,,
2023-02-24 12:03:30,"Arms + Legs (Thurs)",1h 42min,"Shoulder Press (Machine)",1,85.0,7.0,0,0.0,"","",
2023-02-24 12:03:30,"Arms + Legs (Thurs)",1h 42min,"Shoulder Press (Machine)",2,65.0,10.0,0,0.0,,,
2023-02-24 12:03:30,"Arms + Legs (Thurs)",1h 42min,"Cable Y Raise ",1,9.0,8.0,0,0.0,"",,
2023-02-24 12:03:30,"Arms + Legs (Thurs)",1h 42min,"Cable Y Raise ",2,9.0,7.0,0,0.0,,,
2023-02-24 12:03:30,"Arms + Legs (Thurs)",1h 42min,"Lateral Raise (Cable)",1,10.5,6.0,0,0.0,"",,
2023-02-24 12:03:30,"Arms + Legs (Thurs)",1h 42min,"Lateral Raise (Cable)",2,10.5,6.0,0,0.0,,,
2023-02-24 12:03:30,"Arms + Legs (Thurs)",1h 42min,"Lateral Raise (Cable)",F,5.5,13.0,0,0.0,,,
2023-02-24 12:03:30,"Arms + Legs (Thurs)",1h 42min,"Lateral Raise (Cable)",D,2.5,8.0,0,0.0,,,
2023-02-24 12:03:30,"Arms + Legs (Thurs)",1h 42min,"Long Rope Extension (superset)",1,32.5,12.0,0,0.0,"",,
2023-02-24 12:03:30,"Arms + Legs (Thurs)",1h 42min,"Long Rope Extension (superset)",2,32.5,9.0,0,0.0,,,
2023-02-24 12:03:30,"Arms + Legs (Thurs)",1h 42min,"Long Rope Extension (superset)",3,32.5,9.0,0,0.0,,,
2023-02-24 12:03:30,"Arms + Legs (Thurs)",1h 42min,"Cable Tricep Extension ",1,20.5,10.0,0,0.0,"",,
2023-02-24 12:03:30,"Arms + Legs (Thurs)",1h 42min,"Cable Tricep Extension ",2,20.5,6.0,0,0.0,,,
2023-02-24 12:03:30,"Arms + Legs (Thurs)",1h 42min,"Cable Tricep Extension ",3,20.5,6.0,0,0.0,,,
2023-02-24 12:03:30,"Arms + Legs (Thurs)",1h 42min,"Preacher Curl (Machine)",1,50.0,9.0,0,0.0,"",,
2023-02-24 12:03:30,"Arms + Legs (Thurs)",1h 42min,"Preacher Curl (Machine)",2,50.0,8.0,0,0.0,,,
2023-02-24 12:03:30,"Arms + Legs (Thurs)",1h 42min,"Preacher Curl (Machine)",F,45.0,10.0,0,0.0,,,
2023-02-24 12:03:30,"Arms + Legs (Thurs)",1h 42min,"Hammer Curl (Cable)",1,35.5,11.0,0,0.0,"",,
2023-02-24 12:03:30,"Arms + Legs (Thurs)",1h 42min,"Hammer Curl (Cable)",2,32.5,11.0,0,0.0,,,
2023-02-24 12:03:30,"Arms + Legs (Thurs)",1h 42min,"Leg Extension (Machine)",1,115.0,11.0,0,0.0,"",,
2023-02-24 12:03:30,"Arms + Legs (Thurs)",1h 42min,"Leg Extension (Machine)",2,115.0,10.0,0,0.0,,,
2023-02-24 12:03:30,"Arms + Legs (Thurs)",1h 42min,"Leg Extension (Machine)",F,100.0,10.0,0,0.0,,,
2023-02-24 12:03:30,"Arms + Legs (Thurs)",1h 42min,"Leg Press (Close Stance - Quads)",1,380.0,10.0,0,0.0,"",,
2023-02-24 12:03:30,"Arms + Legs (Thurs)",1h 42min,"Leg Press (Close Stance - Quads)",2,380.0,12.0,0,0.0,,,
2023-02-26 10:47:55,"Upper (Sun)",1h 29min,"Bench Press (Dumbbell)",1,60.0,7.0,0,0.0,"","",
2023-02-26 10:47:55,"Upper (Sun)",1h 29min,"Bench Press (Dumbbell)",2,50.0,11.0,0,0.0,,,
2023-02-26 10:47:55,"Upper (Sun)",1h 29min,"Bench Press (Dumbbell)",3,50.0,10.0,0,0.0,,,
2023-02-26 10:47:55,"Upper (Sun)",1h 29min,"Incline Bench Press (Dumbbell)",1,50.0,6.0,0,0.0,"",,
2023-02-26 10:47:55,"Upper (Sun)",1h 29min,"Incline Bench Press (Dumbbell)",2,40.0,9.0,0,0.0,,,
2023-02-26 10:47:55,"Upper (Sun)",1h 29min,"ISO Lateral Mid Back Row ",1,75.0,8.0,0,0.0,"",,
2023-02-26 10:47:55,"Upper (Sun)",1h 29min,"ISO Lateral Mid Back Row ",2,75.0,8.0,0,0.0,,,
2023-02-26 10:47:55,"Upper (Sun)",1h 29min,"ISO Lateral Mid Back Row ",F,60.0,9.0,0,0.0,,,
2023-02-26 10:47:55,"Upper (Sun)",1h 29min,"Lat Pulldown - Wide Grip (Cable)",1,110.0,7.0,0,0.0,"",,
2023-02-26 10:47:55,"Upper (Sun)",1h 29min,"Lat Pulldown - Wide Grip (Cable)",2,100.0,10.0,0,0.0,,,
2023-02-26 10:47:55,"Upper (Sun)",1h 29min,"Single Arm Cable Lateral Raise (Cable Below Hand Height)",1,10.0,8.0,0,0.0,"",,
2023-02-26 10:47:55,"Upper (Sun)",1h 29min,"Single Arm Cable Lateral Raise (Cable Below Hand Height)",2,7.5,10.0,0,0.0,,,
2023-02-26 10:47:55,"Upper (Sun)",1h 29min,"Single Arm Cable Lateral Raise (Cable Below Hand Height)",3,5.0,10.0,0,0.0,,,
2023-02-26 10:47:55,"Upper (Sun)",1h 29min,"Long Rope Tricep Pushdown ",1,47.5,5.0,0,0.0,"",,
2023-02-26 10:47:55,"Upper (Sun)",1h 29min,"Long Rope Tricep Pushdown ",2,42.5,8.0,0,0.0,,,
2023-02-26 10:47:55,"Upper (Sun)",1h 29min,"Long Rope Tricep Pushdown ",F,32.5,11.0,0,0.0,,,
2023-02-26 10:47:55,"Upper (Sun)",1h 29min,"Bicep Curl (Dumbbell)",1,30.0,7.0,0,0.0,"",,
2023-02-26 10:47:55,"Upper (Sun)",1h 29min,"Bicep Curl (Dumbbell)",2,25.0,8.0,0,0.0,,,
2023-02-26 10:47:55,"Upper (Sun)",1h 29min,"Hammer Curl (Dumbbell)",F,30.0,6.0,0,0.0,"",,
2023-02-26 10:47:55,"Upper (Sun)",1h 29min,"Hammer Curl (Dumbbell)",F,25.0,6.0,0,0.0,,,
2023-02-27 20:38:27,"Lower Body (At Home)",41min,"Romanian Deadlift (Dumbbell)",1,52.5,9.0,0,0.0,"","",
2023-02-27 20:38:27,"Lower Body (At Home)",41min,"Romanian Deadlift (Dumbbell)",2,52.5,8.0,0,0.0,,,
2023-02-27 20:38:27,"Lower Body (At Home)",41min,"Bulgarian Split Squat",1,35.0,10.0,0,0.0,"",,
2023-02-27 20:38:27,"Lower Body (At Home)",41min,"Heel Elevated Goblet Squats ",1,52.5,16.0,0,0.0,"",,
2023-02-27 20:38:27,"Lower Body (At Home)",41min,"Heel Elevated Goblet Squats ",2,52.5,15.0,0,0.0,,,
2023-03-01 15:08:46,"Chest/Back (Wed)",1h,"Iso-Lateral Incline Press",1,65.0,7.0,0,0.0,"","",
2023-03-01 15:08:46,"Chest/Back (Wed)",1h,"Iso-Lateral Incline Press",2,65.0,5.0,0,0.0,,,
2023-03-01 15:08:46,"Chest/Back (Wed)",1h,"Iso-Lateral Incline Press",F,45.0,10.0,0,0.0,,,
2023-03-01 15:08:46,"Chest/Back (Wed)",1h,"Chest Press (Machine)",1,100.0,6.0,0,0.0,"",,
2023-03-01 15:08:46,"Chest/Back (Wed)",1h,"Chest Press (Machine)",2,95.0,6.0,0,0.0,,,
2023-03-01 15:08:46,"Chest/Back (Wed)",1h,"Chest Press (Machine)",F,75.0,10.0,0,0.0,,,
2023-03-01 15:08:46,"Chest/Back (Wed)",1h,"Seated Cable Lat Row",1,122.5,9.0,0,0.0,"",,
2023-03-01 15:08:46,"Chest/Back (Wed)",1h,"Seated Cable Lat Row",2,122.5,8.0,0,0.0,,,
2023-03-01 15:08:46,"Chest/Back (Wed)",1h,"Seated Cable Lat Row",F,102.5,10.0,0,0.0,,,
2023-03-01 15:08:46,"Chest/Back (Wed)",1h,"Kneeling Cable Lat Row",1,50.5,8.0,0,0.0,"",,
2023-03-01 15:08:46,"Chest/Back (Wed)",1h,"Kneeling Cable Lat Row",2,50.5,7.0,0,0.0,,,
2023-03-01 15:08:46,"Chest/Back (Wed)",1h,"Kneeling Cable Lat Row",F,30.5,14.0,0,0.0,,,
2023-03-01 15:08:46,"Chest/Back (Wed)",1h,"Seated Row (Machine)",1,110.0,10.0,0,0.0,"",,
2023-03-01 15:08:46,"Chest/Back (Wed)",1h,"Seated Row (Machine)",2,110.0,10.0,0,0.0,,,
2023-03-01 15:08:46,"Chest/Back (Wed)",1h,"Seated Row (Machine)",D,75.0,5.0,0,0.0,,,
2023-03-03 21:34:24,"Arms + Legs (Thurs)",1h 13min,"Shoulder Press (Machine)",1,85.0,7.0,0,0.0,"","",
2023-03-03 21:34:24,"Arms + Legs (Thurs)",1h 13min,"Shoulder Press (Machine)",2,65.0,11.0,0,0.0,,,
2023-03-03 21:34:24,"Arms + Legs (Thurs)",1h 13min,"Cable Y Raise ",1,10.5,6.0,0,0.0,"",,
2023-03-03 21:34:24,"Arms + Legs (Thurs)",1h 13min,"Cable Y Raise ",2,7.5,10.0,0,0.0,,,
2023-03-03 21:34:24,"Arms + Legs (Thurs)",1h 13min,"Lateral Raise (Cable)",1,10.5,6.0,0,0.0,"",,
2023-03-03 21:34:24,"Arms + Legs (Thurs)",1h 13min,"Lateral Raise (Cable)",2,9.0,8.0,0,0.0,,,
2023-03-03 21:34:24,"Arms + Legs (Thurs)",1h 13min,"Lateral Raise (Cable)",F,5.5,12.0,0,0.0,,,
2023-03-03 21:34:24,"Arms + Legs (Thurs)",1h 13min,"Lateral Raise (Cable)",D,2.5,9.0,0,0.0,,,
2023-03-03 21:34:24,"Arms + Legs (Thurs)",1h 13min,"Long Rope Extension (superset)",1,32.5,12.0,0,0.0,"",,
2023-03-03 21:34:24,"Arms + Legs (Thurs)",1h 13min,"Long Rope Extension (superset)",2,32.5,11.0,0,0.0,,,
2023-03-03 21:34:24,"Arms + Legs (Thurs)",1h 13min,"Long Rope Extension (superset)",3,32.5,10.0,0,0.0,,,
2023-03-03 21:34:24,"Arms + Legs (Thurs)",1h 13min,"Cable Tricep Extension ",1,20.5,10.0,0,0.0,"",,
2023-03-03 21:34:24,"Arms + Legs (Thurs)",1h 13min,"Cable Tricep Extension ",2,20.5,5.0,0,0.0,,,
2023-03-03 21:34:24,"Arms + Legs (Thurs)",1h 13min,"Cable Tricep Extension ",3,20.5,6.0,0,0.0,,,
2023-03-03 21:34:24,"Arms + Legs (Thurs)",1h 13min,"Preacher Curl (Machine)",1,52.5,9.0,0,0.0,"",,
2023-03-03 21:34:24,"Arms + Legs (Thurs)",1h 13min,"Preacher Curl (Machine)",2,52.5,7.0,0,0.0,,,
2023-03-03 21:34:24,"Arms + Legs (Thurs)",1h 13min,"Preacher Curl (Machine)",F,47.5,9.0,0,0.0,,,
2023-03-03 21:34:24,"Arms + Legs (Thurs)",1h 13min,"Hammer Curl (Cable)",1,37.5,12.0,0,0.0,"",,
2023-03-03 21:34:24,"Arms + Legs (Thurs)",1h 13min,"Hammer Curl (Cable)",2,37.5,10.0,0,0.0,,,
2023-03-05 17:17:37,"Upper (Sun)",1h 15min,"Bench Press (Dumbbell)",1,65.0,6.0,0,0.0,"","",
2023-03-05 17:17:37,"Upper (Sun)",1h 15min,"Bench Press (Dumbbell)",2,55.0,10.0,0,0.0,,,
2023-03-05 17:17:37,"Upper (Sun)",1h 15min,"Bench Press (Dumbbell)",3,55.0,7.0,0,0.0,,,
2023-03-05 17:17:37,"Upper (Sun)",1h 15min,"Incline Bench Press (Dumbbell)",1,45.0,8.0,0,0.0,"",,
2023-03-05 17:17:37,"Upper (Sun)",1h 15min,"Incline Bench Press (Dumbbell)",2,35.0,10.0,0,0.0,,,
2023-03-05 17:17:37,"Upper (Sun)",1h 15min,"ISO Lateral Mid Back Row ",1,72.5,8.0,0,0.0,"",,
2023-03-05 17:17:37,"Upper (Sun)",1h 15min,"ISO Lateral Mid Back Row ",2,77.5,8.0,0,0.0,,,
2023-03-05 17:17:37,"Upper (Sun)",1h 15min,"ISO Lateral Mid Back Row ",F,55.0,10.0,0,0.0,,,
2023-03-05 17:17:37,"Upper (Sun)",1h 15min,"Lat Pulldown - Wide Grip (Cable)",1,115.0,8.0,0,0.0,"",,
2023-03-05 17:17:37,"Upper (Sun)",1h 15min,"Lat Pulldown - Wide Grip (Cable)",2,100.0,10.0,0,0.0,,,
2023-03-05 17:17:37,"Upper (Sun)",1h 15min,"Single Arm Cable Lateral Raise (Cable Below Hand Height)",1,10.5,6.0,0,0.0,"",,
2023-03-05 17:17:37,"Upper (Sun)",1h 15min,"Single Arm Cable Lateral Raise (Cable Below Hand Height)",2,7.5,9.0,0,0.0,,,
2023-03-05 17:17:37,"Upper (Sun)",1h 15min,"Single Arm Cable Lateral Raise (Cable Below Hand Height)",3,5.5,9.0,0,0.0,,,
2023-03-05 17:17:37,"Upper (Sun)",1h 15min,"Long Rope Tricep Pushdown ",1,45.5,7.0,0,0.0,"",,
2023-03-05 17:17:37,"Upper (Sun)",1h 15min,"Long Rope Tricep Pushdown ",F,30.5,10.0,0,0.0,,,
2023-03-05 17:17:37,"Upper (Sun)",1h 15min,"Bicep Curl (Dumbbell)",1,30.0,7.0,0,0.0,"",,
2023-03-05 17:17:37,"Upper (Sun)",1h 15min,"Bicep Curl (Dumbbell)",2,30.0,5.0,0,0.0,,,
2023-03-05 17:17:37,"Upper (Sun)",1h 15min,"Hammer Curl (Dumbbell)",F,30.0,8.0,0,0.0,"",,
2023-03-05 17:17:37,"Upper (Sun)",1h 15min,"Hammer Curl (Dumbbell)",F,30.0,5.0,0,0.0,,,
2023-03-06 20:04:11,"Lower (Mon)",57min,"Seated Calf Raise (Plate Loaded)",1,40.0,10.0,0,0.0,"","",
2023-03-06 20:04:11,"Lower (Mon)",57min,"Seated Calf Raise (Plate Loaded)",2,40.0,9.0,0,0.0,,,
2023-03-06 20:04:11,"Lower (Mon)",57min,"Squat (Smith Machine)",1,125.0,8.0,0,0.0,"",,
2023-03-06 20:04:11,"Lower (Mon)",57min,"Squat (Smith Machine)",2,105.0,10.0,0,0.0,,,
2023-03-06 20:04:11,"Lower (Mon)",57min,"Leg Press (Close Stance - Quads)",1,380.0,10.0,0,0.0,"",,
2023-03-06 20:04:11,"Lower (Mon)",57min,"Leg Press (Close Stance - Quads)",2,380.0,10.0,0,0.0,,,
2023-03-06 20:04:11,"Lower (Mon)",57min,"Leg Extension (Machine)",1,120.0,10.0,0,0.0,"",,
2023-03-06 20:04:11,"Lower (Mon)",57min,"Leg Extension (Machine)",2,120.0,7.0,0,0.0,,,
2023-03-06 20:04:11,"Lower (Mon)",57min,"Leg Extension (Machine)",F,90.0,9.0,0,0.0,,,
2023-03-06 20:04:11,"Lower (Mon)",57min,"Cable Crunch",1,55.5,12.0,0,0.0,"",,
2023-03-06 20:04:11,"Lower (Mon)",57min,"Cable Crunch",2,55.5,10.0,0,0.0,,,
2023-03-06 20:04:11,"Lower (Mon)",57min,"Cable Crunch",3,55.5,8.0,0,0.0,,,
2023-03-08 13:43:56,"Chest/Back (Wed)",1h 8min,"Iso-Lateral Incline Press",1,62.5,9.0,0,0.0,"","",
2023-03-08 13:43:56,"Chest/Back (Wed)",1h 8min,"Iso-Lateral Incline Press",2,62.5,7.0,0,0.0,,,
2023-03-08 13:43:56,"Chest/Back (Wed)",1h 8min,"Iso-Lateral Incline Press",F,45.0,10.0,0,0.0,,,
2023-03-08 13:43:56,"Chest/Back (Wed)",1h 8min,"Chest Press (Machine)",1,95.0,6.0,0,0.0,"",,
2023-03-08 13:43:56,"Chest/Back (Wed)",1h 8min,"Chest Press (Machine)",2,90.0,6.0,0,0.0,,,
2023-03-08 13:43:56,"Chest/Back (Wed)",1h 8min,"Chest Press (Machine)",F,70.0,11.0,0,0.0,,,
2023-03-08 13:43:56,"Chest/Back (Wed)",1h 8min,"Seated Cable Lat Row",1,125.0,8.0,0,0.0,"",,
2023-03-08 13:43:56,"Chest/Back (Wed)",1h 8min,"Seated Cable Lat Row",2,125.0,7.0,0,0.0,,,
2023-03-08 13:43:56,"Chest/Back (Wed)",1h 8min,"Seated Cable Lat Row",F,105.0,10.0,0,0.0,,,
2023-03-08 13:43:56,"Chest/Back (Wed)",1h 8min,"Kneeling Cable Lat Row",1,52.5,9.0,0,0.0,"",,
2023-03-08 13:43:56,"Chest/Back (Wed)",1h 8min,"Kneeling Cable Lat Row",2,52.5,7.0,0,0.0,,,
2023-03-08 13:43:56,"Chest/Back (Wed)",1h 8min,"Kneeling Cable Lat Row",F,32.5,12.0,0,0.0,,,
2023-03-08 13:43:56,"Chest/Back (Wed)",1h 8min,"Seated Row (Machine)",1,115.0,8.0,0,0.0,"",,
2023-03-08 13:43:56,"Chest/Back (Wed)",1h 8min,"Seated Row (Machine)",2,115.0,8.0,0,0.0,,,
2023-03-08 13:43:56,"Chest/Back (Wed)",1h 8min,"Seated Row (Machine)",D,65.0,6.0,0,0.0,,,
2023-03-09 14:17:21,"Arms + Legs (Thurs)",1h 13min,"Shoulder Press (Machine)",1,85.0,8.0,0,0.0,"","",
2023-03-09 14:17:21,"Arms + Legs (Thurs)",1h 13min,"Shoulder Press (Machine)",2,65.0,10.0,0,0.0,,,
2023-03-09 14:17:21,"Arms + Legs (Thurs)",1h 13min,"Cable Y Raise ",1,9.0,8.0,0,0.0,"",,
2023-03-09 14:17:21,"Arms + Legs (Thurs)",1h 13min,"Cable Y Raise ",2,9.0,8.0,0,0.0,,,
2023-03-09 14:17:21,"Arms + Legs (Thurs)",1h 13min,"Lateral Raise (Cable)",1,9.0,9.0,0,0.0,"",,
2023-03-09 14:17:21,"Arms + Legs (Thurs)",1h 13min,"Lateral Raise (Cable)",2,9.0,7.0,0,0.0,,,
2023-03-09 14:17:21,"Arms + Legs (Thurs)",1h 13min,"Lateral Raise (Cable)",D,5.5,4.0,0,0.0,,,
2023-03-09 14:17:21,"Arms + Legs (Thurs)",1h 13min,"Long Rope Extension (superset)",1,35.0,11.0,0,0.0,"",,
2023-03-09 14:17:21,"Arms + Legs (Thurs)",1h 13min,"Long Rope Extension (superset)",2,35.0,10.0,0,0.0,,,
2023-03-09 14:17:21,"Arms + Legs (Thurs)",1h 13min,"Cable Tricep Extension ",1,22.5,9.0,0,0.0,"",,
2023-03-09 14:17:21,"Arms + Legs (Thurs)",1h 13min,"Cable Tricep Extension ",2,22.5,6.0,0,0.0,,,
2023-03-09 14:17:21,"Arms + Legs (Thurs)",1h 13min,"Preacher Curl (Machine)",1,55.0,10.0,0,0.0,"",,
2023-03-09 14:17:21,"Arms + Legs (Thurs)",1h 13min,"Preacher Curl (Machine)",2,55.0,8.0,0,0.0,,,
2023-03-09 14:17:21,"Arms + Legs (Thurs)",1h 13min,"Preacher Curl (Machine)",F,45.0,10.0,0,0.0,,,
2023-03-09 14:17:21,"Arms + Legs (Thurs)",1h 13min,"Reverse Curl (Cable)",1,35.0,12.0,0,0.0,"",,
2023-03-09 14:17:21,"Arms + Legs (Thurs)",1h 13min,"Reverse Curl (Cable)",2,35.0,12.0,0,0.0,,,
2023-03-09 14:17:21,"Arms + Legs (Thurs)",1h 13min,"Seated Leg Curl (Machine)",1,100.0,8.0,0,0.0,"",,
2023-03-09 14:17:21,"Arms + Legs (Thurs)",1h 13min,"Seated Leg Curl (Machine)",2,100.0,8.0,0,0.0,,,
2023-03-09 14:17:21,"Arms + Legs (Thurs)",1h 13min,"Romanian Deadlift (Dumbbell)",1,60.0,10.0,0,0.0,"",,
2023-03-09 14:17:21,"Arms + Legs (Thurs)",1h 13min,"Romanian Deadlift (Dumbbell)",2,60.0,8.0,0,0.0,,,
2023-03-09 14:17:21,"Arms + Legs (Thurs)",1h 13min,"Seated Calf Raise (Plate Loaded)",1,45.0,10.0,0,0.0,"",,
2023-03-09 14:17:21,"Arms + Legs (Thurs)",1h 13min,"Seated Calf Raise (Plate Loaded)",2,45.0,9.0,0,0.0,,,
2023-03-12 17:22:48,"Lower (Mon)",46min,"Seated Calf Raise (Plate Loaded)",1,47.5,10.0,0,0.0,"","",
2023-03-12 17:22:48,"Lower (Mon)",46min,"Seated Calf Raise (Plate Loaded)",2,47.5,8.0,0,0.0,,,
2023-03-12 17:22:48,"Lower (Mon)",46min,"Squat (Smith Machine)",1,90.0,10.0,0,0.0,"",,
2023-03-12 17:22:48,"Lower (Mon)",46min,"Squat (Smith Machine)",2,90.0,10.0,0,0.0,,,
2023-03-12 17:22:48,"Lower (Mon)",46min,"Leg Press (Close Stance - Quads)",1,400.0,10.0,0,0.0,"",,
2023-03-12 17:22:48,"Lower (Mon)",46min,"Leg Press (Close Stance - Quads)",2,400.0,8.0,0,0.0,,,
2023-03-12 17:22:48,"Lower (Mon)",46min,"Leg Extension (Machine)",1,120.0,12.0,0,0.0,"",,
2023-03-12 17:22:48,"Lower (Mon)",46min,"Leg Extension (Machine)",2,120.0,11.0,0,0.0,,,
2023-03-12 17:22:48,"Lower (Mon)",46min,"Leg Extension (Machine)",F,90.0,12.0,0,0.0,,,
2023-03-12 17:22:48,"Lower (Mon)",46min,"Cable Crunch",1,57.5,10.0,0,0.0,"",,
2023-03-13 15:12:16,"Upper (Sun)",1h 29min,"Bench Press (Dumbbell)",1,65.0,5.0,0,0.0,"","",
2023-03-13 15:12:16,"Upper (Sun)",1h 29min,"Bench Press (Dumbbell)",2,55.0,10.0,0,0.0,,,
2023-03-13 15:12:16,"Upper (Sun)",1h 29min,"Incline Bench Press (Dumbbell)",1,45.0,8.0,0,0.0,"",,
2023-03-13 15:12:16,"Upper (Sun)",1h 29min,"Incline Bench Press (Dumbbell)",2,40.0,9.0,0,0.0,,,
2023-03-13 15:12:16,"Upper (Sun)",1h 29min,"ISO Lateral Mid Back Row ",1,80.0,8.0,0,0.0,"",,
2023-03-13 15:12:16,"Upper (Sun)",1h 29min,"ISO Lateral Mid Back Row ",2,80.0,8.0,0,0.0,,,
2023-03-13 15:12:16,"Upper (Sun)",1h 29min,"ISO Lateral Mid Back Row ",F,55.0,11.0,0,0.0,,,
2023-03-13 15:12:16,"Upper (Sun)",1h 29min,"Lat Pulldown - Wide Grip (Cable)",1,120.0,8.0,0,0.0,"",,
2023-03-13 15:12:16,"Upper (Sun)",1h 29min,"Lat Pulldown - Wide Grip (Cable)",2,100.0,10.0,0,0.0,,,
2023-03-13 15:12:16,"Upper (Sun)",1h 29min,"Single Arm Cable Lateral Raise (Cable Below Hand Height)",1,10.5,9.0,0,0.0,"",,
2023-03-13 15:12:16,"Upper (Sun)",1h 29min,"Single Arm Cable Lateral Raise (Cable Below Hand Height)",2,7.5,10.0,0,0.0,,,
2023-03-13 15:12:16,"Upper (Sun)",1h 29min,"Single Arm Cable Lateral Raise (Cable Below Hand Height)",3,5.5,12.0,0,0.0,,,
2023-03-13 15:12:16,"Upper (Sun)",1h 29min,"Long Rope Tricep Pushdown ",1,45.5,8.0,0,0.0,"",,
2023-03-13 15:12:16,"Upper (Sun)",1h 29min,"Long Rope Tricep Pushdown ",2,45.5,6.0,0,0.0,,,
2023-03-13 15:12:16,"Upper (Sun)",1h 29min,"Long Rope Tricep Pushdown ",F,30.5,12.0,0,0.0,,,
2023-03-13 15:12:16,"Upper (Sun)",1h 29min,"Bicep Curl (Dumbbell)",1,30.0,8.0,0,0.0,"",,
2023-03-13 15:12:16,"Upper (Sun)",1h 29min,"Bicep Curl (Dumbbell)",2,25.0,9.0,0,0.0,,,
2023-03-13 15:12:16,"Upper (Sun)",1h 29min,"Hammer Curl (Dumbbell)",F,30.0,7.0,0,0.0,"",,
2023-03-13 15:12:16,"Upper (Sun)",1h 29min,"Hammer Curl (Dumbbell)",F,25.0,6.0,0,0.0,,,
2023-03-15 12:58:09,"Chest/Back (Wed)",59min,"Iso-Lateral Incline Press",1,65.0,8.0,0,0.0,"","",
2023-03-15 12:58:09,"Chest/Back (Wed)",59min,"Iso-Lateral Incline Press",2,65.0,6.0,0,0.0,,,
2023-03-15 12:58:09,"Chest/Back (Wed)",59min,"Iso-Lateral Incline Press",F,45.0,10.0,0,0.0,,,
2023-03-15 12:58:09,"Chest/Back (Wed)",59min,"Chest Press (Machine)",1,90.0,12.0,0,0.0,"",,
2023-03-15 12:58:09,"Chest/Back (Wed)",59min,"Chest Press (Machine)",2,90.0,8.0,0,0.0,,,
2023-03-15 12:58:09,"Chest/Back (Wed)",59min,"Chest Press (Machine)",F,70.0,10.0,0,0.0,,,
2023-03-15 12:58:09,"Chest/Back (Wed)",59min,"Seated Cable Lat Row",1,130.0,8.0,0,0.0,"",,
2023-03-15 12:58:09,"Chest/Back (Wed)",59min,"Seated Cable Lat Row",2,130.0,7.0,0,0.0,,,
2023-03-15 12:58:09,"Chest/Back (Wed)",59min,"Seated Cable Lat Row",F,100.0,12.0,0,0.0,,,
2023-03-15 12:58:09,"Chest/Back (Wed)",59min,"Kneeling Cable Lat Row",1,54.0,9.0,0,0.0,"",,
2023-03-15 12:58:09,"Chest/Back (Wed)",59min,"Kneeling Cable Lat Row",2,54.0,6.0,0,0.0,,,
2023-03-15 12:58:09,"Chest/Back (Wed)",59min,"Kneeling Cable Lat Row",F,34.0,10.0,0,0.0,,,
2023-03-15 12:58:09,"Chest/Back (Wed)",59min,"Seated Row (Machine)",1,115.0,9.0,0,0.0,"",,
2023-03-15 12:58:09,"Chest/Back (Wed)",59min,"Seated Row (Machine)",2,115.0,8.0,0,0.0,,,
2023-03-15 12:58:09,"Chest/Back (Wed)",59min,"Seated Row (Machine)",D,55.0,12.0,0,0.0,,,
2023-03-17 21:10:06,"Shoulder & Arms (At Home)",44min,"Seated shoulder Press (HOME)",1,50.0,8.0,0,0.0,"","",
2023-03-17 21:10:06,"Shoulder & Arms (At Home)",44min,"Seated shoulder Press (HOME)",2,40.0,13.0,0,0.0,,,
2023-03-17 21:10:06,"Shoulder & Arms (At Home)",44min,"Lateral Raise (Dumbbell)",1,12.5,17.0,0,0.0,"",,
2023-03-17 21:10:06,"Shoulder & Arms (At Home)",44min,"Lateral Raise (Dumbbell)",2,15.0,8.0,0,0.0,,,
2023-03-17 21:10:06,"Shoulder & Arms (At Home)",44min,"Lateral Raise (Dumbbell)",D,7.5,8.0,0,0.0,,,
